applicant_id,age,job_tenure,income,requested_amount,dti,revolving_util,delinquency_2y,bureau_inquiries,default
PROP-003027,46,11.6,3679.68,4906.24,31.4,14.2,0,2,0
PROP-003028,21,2.1,16577.25,14706.72,30.0,24.9,0,2,0
PROP-003029,27,3.6,4570.77,2555.36,36.8,38.3,0,4,0
PROP-003030,41,2.4,3170.65,6905.97,19.0,10.9,0,1,0
PROP-003031,36,3.4,6115.46,7966.19,17.5,43.1,0,1,0
PROP-003032,44,3.3,3519.77,6435.67,21.7,18.0,0,2,0
PROP-003033,23,3.5,8265.74,21119.77,37.3,40.3,0,0,0
PROP-003034,42,2.3,11218.57,6486.96,39.7,71.8,0,3,0
PROP-003035,51,2.6,4899.06,5256.02,19.8,21.8,4,6,0
PROP-003036,43,3.1,1527.87,2231.53,45.1,48.8,1,4,1
PROP-003037,39,2.7,4186.97,5234.76,48.2,58.2,0,3,1
PROP-003038,36,4.1,4036.34,9669.06,20.6,2.2,0,1,0
PROP-003039,27,0.7,11871.63,14942.07,37.3,20.8,4,3,0
PROP-003040,37,5.2,5813.96,3331.48,40.8,42.7,0,1,0
PROP-003041,53,11.8,3516.64,11090.35,43.3,91.4,0,2,1
PROP-003042,36,0.1,10289.39,8691.51,28.0,16.5,0,2,0
PROP-003043,27,5.2,4143.16,11939.86,54.4,35.3,0,2,0
PROP-003044,32,0.3,4119.54,3801.15,12.7,28.1,0,2,0
PROP-003045,40,6.4,3293.66,6523.67,34.5,40.8,0,3,0
PROP-003046,33,7.3,8919.92,8637.11,35.1,10.8,0,3,0
PROP-003047,43,1.8,3221.95,6152.53,20.8,17.1,0,0,0
PROP-003048,44,6.9,6567.49,9790.52,50.3,33.1,2,2,0
PROP-003049,48,1.5,5655.36,12577.29,26.5,75.0,0,2,0
PROP-003050,55,17.6,4633.65,6986.46,64.3,52.0,2,4,0
PROP-003051,49,2.6,7688.74,24652.56,42.6,30.6,0,1,0
PROP-003052,26,0.1,11214.18,23834.5,66.4,9.7,4,1,1
PROP-003053,27,0.1,2124.1,7123.27,57.4,29.5,0,2,0
PROP-003054,37,1.3,4032.98,12251.9,25.5,17.7,2,2,0
PROP-003055,32,1.9,3842.6,8859.4,36.1,25.3,0,0,0
PROP-003056,24,4.2,4740.32,5218.33,59.8,77.1,0,6,0
PROP-003057,32,4.9,3140.78,1852.22,13.3,23.8,1,1,0
PROP-003058,32,6.6,2400.22,7638.26,20.1,29.5,0,0,0
PROP-003059,29,7.7,4167.24,4654.95,23.9,30.6,0,1,0
PROP-003060,34,11.2,8186.89,7749.94,25.5,33.2,0,1,0
PROP-003061,52,0.6,3938.86,2652.8,20.5,67.3,0,3,0
PROP-003062,40,2.6,5706.49,14090.69,22.8,10.5,2,4,0
PROP-003063,67,4.4,11143.97,27488.43,37.2,55.1,2,1,1
PROP-003064,40,8.5,4913.54,14563.1,26.2,17.4,0,1,0
PROP-003065,34,10.3,8056.19,11762.85,40.4,15.3,0,2,1
PROP-003066,38,0.9,8518.29,15683.86,50.5,46.3,1,3,0
PROP-003067,41,16.1,9366.66,20558.53,22.3,12.7,0,0,0
PROP-003068,43,1.9,15505.59,30951.81,17.1,33.9,0,2,1
PROP-003069,62,9.6,4119.79,6904.65,51.4,58.6,2,2,0
PROP-003070,27,2.0,7692.1,25734.3,28.5,34.0,0,1,0
PROP-003071,48,0.1,5066.71,12804.12,10.7,49.4,0,0,0
PROP-003072,40,5.2,5997.86,15399.3,10.7,80.6,0,0,1
PROP-003073,19,0.7,5692.01,17093.09,55.7,30.4,0,0,0
PROP-003074,47,1.6,9102.7,23265.67,43.7,51.5,1,4,1
PROP-003075,53,1.3,3280.01,7006.59,28.7,43.1,0,1,0
PROP-003076,27,2.8,5629.48,5044.15,39.5,24.9,0,1,0
PROP-003077,37,6.4,2074.29,5504.1,34.8,53.0,2,6,1
PROP-003078,18,0.1,2755.89,8036.47,14.8,9.9,0,0,0
PROP-003079,22,2.8,3145.91,5560.9,36.3,17.3,1,2,0
PROP-003080,50,17.6,6343.8,3551.79,7.9,34.5,0,0,0
PROP-003081,32,0.9,5718.98,8982.93,29.7,56.6,1,1,0
PROP-003082,24,1.9,10302.01,10274.28,34.7,69.2,1,5,1
PROP-003083,40,0.6,8040.29,25538.95,26.2,23.3,0,2,0
PROP-003084,31,2.4,4406.47,5270.1,34.1,29.7,0,1,0
PROP-003085,32,8.6,27096.39,42842.22,57.3,16.7,0,0,1
PROP-003086,46,16.9,4981.5,11461.65,32.5,46.6,2,4,0
PROP-003087,24,3.1,1921.28,5701.66,19.0,21.8,3,2,0
PROP-003088,27,6.3,2081.37,5556.61,37.1,67.5,0,4,0
PROP-003089,39,5.1,6757.93,12677.53,17.8,45.5,0,1,0
PROP-003090,49,5.3,1740.83,1451.75,19.7,58.3,0,1,0
PROP-003091,52,3.3,4960.56,4084.42,10.0,20.9,0,2,0
PROP-003092,30,3.8,3637.15,10296.46,25.2,43.6,2,1,0
PROP-003093,49,0.6,13975.23,38034.12,10.5,56.6,0,2,0
PROP-003094,28,0.9,2207.55,5428.65,34.6,18.6,0,1,0
PROP-003095,59,0.1,8080.04,28092.22,34.3,26.3,0,2,0
PROP-003096,24,0.5,3608.32,7082.3,45.9,35.8,1,4,0
PROP-003097,53,3.6,3415.91,2777.92,16.3,26.8,0,1,0
PROP-003098,30,1.0,11094.31,33173.31,12.7,32.7,4,5,0
PROP-003099,62,2.9,3264.05,11316.81,27.9,66.9,0,6,0
PROP-003100,45,0.2,2592.83,8086.53,39.6,36.4,2,1,0
PROP-003101,25,1.8,3354.7,6423.55,30.0,32.9,0,1,0
PROP-003102,31,7.3,2427.96,3951.78,40.0,45.1,0,3,0
PROP-003103,47,4.8,1775.09,3606.5,36.3,18.7,1,3,0
PROP-003104,50,6.3,2783.74,5262.62,3.0,60.2,1,2,1
PROP-003105,37,2.8,1691.22,5548.53,54.4,17.0,3,2,0
PROP-003106,38,3.2,2648.34,3791.5,7.1,67.5,0,4,0
PROP-003107,47,4.4,2608.65,2126.31,21.0,39.7,0,0,0
PROP-003108,39,2.1,5163.12,3762.25,62.8,31.0,0,3,1
PROP-003109,22,0.2,2046.8,4241.04,24.5,32.6,0,1,0
PROP-003110,28,7.0,6351.58,6300.79,39.2,64.7,0,2,0
PROP-003111,40,5.8,1412.0,3423.12,12.1,36.9,0,0,0
PROP-003112,52,6.9,2546.97,8193.88,38.9,72.0,4,5,1
PROP-003113,57,0.4,3908.34,6124.03,31.6,94.7,0,0,1
PROP-003114,47,2.5,3489.17,8937.97,38.9,60.1,0,3,0
PROP-003115,41,8.2,4597.66,14188.69,22.6,64.2,1,1,0
PROP-003116,46,6.9,1983.28,3786.93,43.2,23.8,1,1,0
PROP-003117,29,1.0,13905.44,38582.01,28.1,74.4,2,4,1
PROP-003118,36,1.8,11752.38,40911.71,17.8,19.8,0,1,0
PROP-003119,28,2.1,1412.0,3682.42,17.8,25.7,1,2,0
PROP-003120,23,1.0,6383.28,3839.92,54.0,57.2,3,5,0
PROP-003121,42,0.7,3596.98,9593.25,61.2,21.3,1,0,0
PROP-003122,40,1.2,4125.93,3950.05,44.8,18.7,0,1,0
PROP-003123,46,1.7,4177.93,3773.35,5.9,37.2,2,3,0
PROP-003124,44,1.0,2751.49,4343.31,15.0,58.4,0,0,0
PROP-003125,40,0.1,4140.31,2883.6,33.2,37.9,0,3,1
PROP-003126,44,1.3,11087.07,24026.49,20.8,54.7,0,1,0
PROP-003127,37,5.1,13238.76,35438.42,26.6,15.7,1,0,0
PROP-003128,42,2.8,4131.45,5813.75,10.1,5.3,0,0,0
PROP-003129,29,2.3,1672.7,5394.18,3.7,34.1,0,3,0
PROP-003130,42,2.6,3801.8,3355.78,51.9,47.4,0,3,1
PROP-003131,46,4.9,3679.78,2943.32,43.8,56.8,0,3,1
PROP-003132,29,0.7,10496.36,11012.33,31.3,39.9,0,2,0
PROP-003133,38,2.8,2147.15,5826.04,5.4,53.0,0,2,0
PROP-003134,30,3.3,1430.81,4812.09,26.5,42.8,0,1,0
PROP-003135,31,0.3,2894.62,3214.55,22.7,9.5,0,2,0
PROP-003136,24,0.6,6556.76,14402.98,22.1,28.7,0,6,0
PROP-003137,53,0.3,2512.44,2892.06,19.2,7.6,0,2,0
PROP-003138,50,6.9,3792.88,6882.93,32.2,75.8,0,0,0
PROP-003139,44,15.4,6889.83,15790.2,13.2,44.6,0,0,0
PROP-003140,61,1.0,1745.32,4034.72,21.8,84.6,2,3,1
PROP-003141,35,1.7,4124.97,5295.34,17.7,27.3,0,0,0
PROP-003142,74,1.2,5077.59,8022.03,24.2,39.1,1,2,0
PROP-003143,35,1.2,6465.88,14921.85,9.7,17.1,0,2,0
PROP-003144,41,0.8,3425.0,4319.98,39.0,22.7,1,3,0
PROP-003145,33,0.3,11064.93,36950.24,17.0,42.6,0,2,0
PROP-003146,42,2.4,3271.21,7289.96,38.7,20.7,0,1,0
PROP-003147,48,4.9,7133.49,16297.18,13.6,3.2,0,1,0
PROP-003148,36,0.4,8619.73,16591.06,6.6,39.4,4,2,1
PROP-003149,59,1.0,1412.0,4160.97,9.1,74.4,1,2,0
PROP-003150,40,5.3,11073.73,6445.15,19.9,39.5,0,2,0
PROP-003151,41,1.8,2286.84,4323.54,78.7,22.5,2,2,1
PROP-003152,27,1.9,3379.17,10560.8,35.8,19.9,0,3,1
PROP-003153,43,2.2,8461.59,21603.28,25.3,34.0,1,3,0
PROP-003154,36,7.1,3382.84,6466.87,55.5,9.9,0,5,0
PROP-003155,30,0.6,4174.98,2543.02,24.1,84.1,0,2,0
PROP-003156,28,0.3,7654.07,15633.05,52.2,58.2,2,2,1
PROP-003157,70,1.8,4862.31,7985.02,8.3,17.5,2,1,0
PROP-003158,34,1.4,2402.53,4705.9,31.2,69.8,4,2,1
PROP-003159,20,1.4,8988.2,28972.03,6.9,53.5,0,2,0
PROP-003160,29,2.5,5406.07,8273.82,20.4,19.9,2,1,0
PROP-003161,37,1.1,1720.05,2063.28,14.0,24.0,0,3,0
PROP-003162,44,0.2,4093.64,12896.96,48.4,28.1,0,3,0
PROP-003163,44,12.2,5378.3,13391.37,14.2,9.8,0,1,0
PROP-003164,46,0.3,3455.75,11083.48,55.3,13.3,0,2,0
PROP-003165,30,2.6,1652.23,4616.43,17.8,63.5,0,5,1
PROP-003166,42,0.4,1914.89,4901.27,31.5,56.0,3,1,0
PROP-003167,27,6.3,2940.02,4229.74,37.1,64.2,0,3,1
PROP-003168,30,1.2,5452.57,8040.56,39.8,62.1,0,0,0
PROP-003169,26,0.4,8825.41,12345.51,19.7,29.8,3,2,0
PROP-003170,23,0.3,1890.62,3042.56,11.5,13.3,2,2,1
PROP-003171,50,0.7,3094.67,8950.01,10.0,14.4,3,2,1
PROP-003172,46,7.5,1412.0,1671.28,47.4,17.8,0,1,0
PROP-003173,49,7.3,4294.58,4242.87,25.0,80.0,0,2,0
PROP-003174,38,1.1,10844.59,17509.18,34.2,38.4,1,2,0
PROP-003175,47,2.2,8100.67,6064.87,33.9,64.3,1,2,1
PROP-003176,18,0.1,3722.69,9852.45,41.5,28.4,1,2,0
PROP-003177,48,4.9,3583.75,7709.03,5.4,7.8,0,0,0
PROP-003178,40,1.8,3522.68,11804.25,47.2,59.6,0,1,0
PROP-003179,45,3.5,3656.97,7791.21,26.3,39.6,0,2,0
PROP-003180,42,1.6,4439.73,12311.88,36.0,50.0,0,2,0
PROP-003181,26,0.1,3516.29,2852.76,60.4,20.9,0,2,0
PROP-003182,20,0.9,4351.45,10471.79,44.5,40.5,0,3,0
PROP-003183,29,1.7,2221.44,1584.43,38.1,73.4,1,1,0
PROP-003184,44,2.7,5717.93,11534.37,19.8,10.2,2,2,0
PROP-003185,46,1.4,6339.89,20517.0,29.2,13.9,1,1,0
PROP-003186,21,1.9,19410.29,43283.84,35.9,59.6,0,3,0
PROP-003187,26,1.8,5890.06,9933.19,37.7,44.1,0,4,1
PROP-003188,29,0.1,3991.9,4669.12,20.7,16.3,2,3,0
PROP-003189,33,2.2,11477.9,11641.81,15.4,64.4,0,2,0
PROP-003190,21,2.1,10183.33,13382.48,18.1,34.1,2,3,0
PROP-003191,20,0.4,2856.72,8189.22,25.0,25.6,2,1,1
PROP-003192,28,6.7,12467.3,22710.42,25.5,68.3,3,0,0
PROP-003193,39,0.8,5391.04,12354.75,67.6,54.7,1,1,1
PROP-003194,23,3.5,1900.43,2881.44,65.9,55.4,2,7,1
PROP-003195,36,8.1,2854.62,5403.9,55.1,39.1,1,1,0
PROP-003196,50,0.7,3042.09,6355.09,21.1,27.3,3,5,0
PROP-003197,22,2.8,10779.34,17373.92,61.8,43.6,1,3,0
PROP-003198,35,2.3,4922.46,7196.8,21.0,26.1,2,1,0
PROP-003199,50,5.7,4705.06,11494.25,33.0,29.3,0,1,0
PROP-003200,32,2.9,4277.41,10046.64,22.7,55.6,0,3,0
PROP-003201,31,4.5,14546.61,43637.88,22.8,37.4,0,2,0
PROP-003202,51,4.8,3913.28,5251.95,22.4,65.2,1,1,0
PROP-003203,34,10.9,3453.52,8289.55,42.5,1.0,4,3,1
PROP-003204,51,2.9,9040.49,27466.1,20.2,44.0,3,0,0
PROP-003205,43,0.1,4898.12,8682.47,15.3,80.1,0,1,0
PROP-003206,33,4.8,10338.51,10533.65,26.3,47.1,0,1,0
PROP-003207,43,1.2,3455.8,4744.32,28.1,21.6,2,0,0
PROP-003208,41,1.6,4933.52,11519.23,49.7,34.7,0,3,0
PROP-003209,50,0.6,13032.4,40912.9,26.0,67.0,1,3,0
PROP-003210,31,2.0,3290.26,5595.81,24.9,10.0,0,2,0
PROP-003211,38,2.3,7955.96,20248.2,15.4,19.9,1,1,0
PROP-003212,37,0.2,1752.0,1000.0,9.3,68.3,1,4,0
PROP-003213,46,5.7,6903.74,20704.91,6.8,18.6,0,0,0
PROP-003214,25,0.3,2997.8,4215.79,45.9,76.5,2,2,1
PROP-003215,50,1.4,7542.34,6806.94,20.9,43.1,0,1,0
PROP-003216,43,3.8,2258.48,1681.67,31.7,5.6,0,2,0
PROP-003217,22,1.7,8177.92,16729.57,9.3,43.7,0,1,0
PROP-003218,52,2.4,4251.02,14514.4,15.2,27.9,0,3,0
PROP-003219,64,22.0,5644.36,11140.36,42.4,55.0,0,2,0
PROP-003220,50,1.8,4743.47,8217.22,39.9,75.2,0,1,0
PROP-003221,55,4.5,4140.1,12249.14,21.0,30.5,2,2,1
PROP-003222,39,6.0,2963.83,8242.37,33.2,26.8,3,3,1
PROP-003223,18,0.1,2471.87,3216.68,58.8,51.6,1,6,1
PROP-003224,18,0.1,6689.02,9127.13,22.9,34.5,0,1,0
PROP-003225,41,9.5,2224.41,5965.33,45.3,28.0,1,3,0
PROP-003226,30,2.4,4002.68,12853.74,33.9,85.5,3,2,1
PROP-003227,27,4.5,2394.69,6429.67,15.0,37.2,0,0,0
PROP-003228,37,0.7,3573.49,7242.56,36.9,19.5,0,1,0
PROP-003229,45,8.5,1419.46,3914.97,23.0,54.3,1,4,0
PROP-003230,20,1.4,8913.26,18495.23,41.0,7.7,0,1,0
PROP-003231,32,1.7,6759.65,18970.56,34.7,42.2,0,0,0
PROP-003232,56,2.0,4263.44,12126.11,10.6,32.4,1,2,0
PROP-003233,25,2.2,4902.39,10320.6,39.4,30.2,0,2,0
PROP-003234,48,1.8,8907.47,23156.74,13.5,41.6,3,0,0
PROP-003235,32,2.0,3184.2,5092.46,57.3,34.4,0,2,0
PROP-003236,44,1.0,9654.45,16652.0,26.3,40.2,3,2,1
PROP-003237,51,2.9,2878.31,4855.22,39.0,33.3,1,0,0
PROP-003238,46,0.7,4297.18,3980.44,21.0,12.1,2,1,0
PROP-003239,48,9.2,1909.76,2263.65,33.1,56.0,2,1,1
PROP-003240,24,4.2,10041.79,5713.51,16.2,4.4,0,2,0
PROP-003241,51,3.1,3707.17,11451.77,12.2,34.0,0,0,0
PROP-003242,27,6.3,5394.17,9761.7,26.8,5.7,1,0,0
PROP-003243,41,0.2,2774.35,1992.41,17.6,35.6,3,1,0
PROP-003244,41,2.2,3889.2,9134.84,17.6,65.5,0,0,0
PROP-003245,43,9.5,2404.77,3650.07,62.2,82.0,1,2,0
PROP-003246,42,2.5,2644.38,1999.5,23.6,51.2,3,0,0
PROP-003247,27,3.3,1651.32,3601.82,62.6,27.1,4,2,1
PROP-003248,21,0.3,3748.25,12638.16,22.6,54.2,1,1,0
PROP-003249,48,1.6,2859.73,8177.37,33.1,53.6,0,2,0
PROP-003250,40,0.4,16469.35,42737.51,49.5,49.0,1,1,0
PROP-003251,51,12.7,2220.83,3303.79,19.7,39.5,0,1,0
PROP-003252,37,5.0,2866.0,7125.78,16.9,30.6,0,1,0
PROP-003253,21,2.1,6850.42,22682.72,19.3,75.6,1,2,1
PROP-003254,49,11.1,2386.11,2186.65,30.5,44.4,2,3,0
PROP-003255,33,1.8,3966.52,8943.65,27.8,29.5,3,2,0
PROP-003256,42,5.4,6614.1,6008.58,25.5,14.6,0,1,0
PROP-003257,30,0.9,6320.77,18549.9,15.4,24.9,0,2,0
PROP-003258,57,1.3,4392.01,5456.05,44.3,66.4,3,6,1
PROP-003259,27,0.8,4033.32,13490.19,18.3,12.6,0,2,0
PROP-003260,33,8.6,7604.14,13468.33,20.4,26.8,0,2,0
PROP-003261,39,8.0,8840.75,6882.13,39.4,62.5,0,2,0
PROP-003262,24,0.3,4429.7,8064.67,36.7,42.0,0,0,0
PROP-003263,41,6.2,5791.94,4814.51,50.0,15.3,2,2,1
PROP-003264,57,3.4,3109.86,8805.59,49.4,46.6,0,2,0
PROP-003265,32,1.8,8437.61,24910.7,24.1,11.5,3,2,0
PROP-003266,42,2.3,6749.17,18668.95,68.7,27.7,0,2,0
PROP-003267,18,0.1,3496.9,2216.11,50.0,17.4,1,1,0
PROP-003268,37,4.4,3095.33,2449.7,32.6,33.5,0,1,0
PROP-003269,34,1.8,12531.86,41627.41,12.6,69.5,0,2,0
PROP-003270,28,1.8,3131.95,2944.02,13.6,14.9,0,1,0
PROP-003271,50,0.8,3738.42,3189.31,27.7,58.0,0,2,0
PROP-003272,34,3.2,2003.6,3111.78,30.1,6.9,0,1,0
PROP-003273,35,1.0,7849.09,6503.93,44.1,57.1,2,3,0
PROP-003274,33,7.4,3115.03,5982.18,20.1,29.9,0,2,0
PROP-003275,18,0.1,4303.82,13287.02,3.0,35.8,0,1,0
PROP-003276,24,4.2,4082.59,10130.14,23.5,39.0,1,0,0
PROP-003277,49,12.3,17604.54,31458.03,16.0,83.2,0,2,0
PROP-003278,18,0.1,12482.16,23567.12,41.9,3.2,0,0,0
PROP-003279,28,0.2,5191.84,7300.76,19.2,65.1,2,4,0
PROP-003280,33,2.2,2902.68,1658.12,13.0,86.5,3,1,1
PROP-003281,58,5.2,4633.02,14252.47,11.1,25.0,3,2,0
PROP-003282,47,19.3,4124.41,6297.03,65.0,24.0,2,3,0
PROP-003283,31,4.8,11163.88,15284.23,18.2,34.3,0,2,0
PROP-003284,53,3.0,20185.33,26798.1,27.6,61.4,0,2,0
PROP-003285,29,7.7,5251.11,5683.37,11.2,17.3,0,1,0
PROP-003286,50,1.5,6969.39,8921.22,23.5,42.6,1,0,0
PROP-003287,21,1.3,14007.85,7322.11,49.6,63.7,0,6,0
PROP-003288,50,1.7,5927.48,11987.82,11.8,63.6,1,0,0
PROP-003289,33,1.3,2669.88,8787.98,22.3,59.5,0,1,0
PROP-003290,25,2.3,4059.57,12461.33,7.5,24.8,0,2,0
PROP-003291,35,2.9,4329.83,7034.3,40.4,36.3,2,2,0
PROP-003292,41,0.6,2814.77,8158.33,22.6,54.8,0,2,1
PROP-003293,32,6.7,4473.56,11365.05,54.7,38.3,0,1,0
PROP-003294,44,4.7,1747.86,4183.71,15.8,39.3,1,1,0
PROP-003295,31,4.9,1412.0,3920.7,51.7,57.3,0,5,0
PROP-003296,45,6.4,4207.01,9157.78,10.9,73.8,0,3,0
PROP-003297,43,6.6,3822.75,6443.37,27.0,20.0,0,0,0
PROP-003298,37,2.7,12770.04,20191.62,5.1,21.9,0,2,0
PROP-003299,32,6.8,3292.94,3967.99,47.1,46.3,2,4,1
PROP-003300,39,1.1,5272.11,10020.86,20.6,23.8,0,1,0
PROP-003301,44,18.2,3418.86,5193.14,15.4,40.6,2,5,0
PROP-003302,62,6.7,1464.26,1000.0,24.3,21.4,0,0,0
PROP-003303,49,0.5,4275.58,9553.84,14.5,51.7,0,4,0
PROP-003304,49,0.8,5046.66,9919.95,23.0,70.4,1,5,0
PROP-003305,75,4.0,3180.71,6732.51,20.7,35.8,0,2,0
PROP-003306,44,1.1,3923.28,8080.35,55.4,7.2,0,3,0
PROP-003307,43,3.5,7800.07,10078.98,18.6,28.6,0,2,0
PROP-003308,46,3.3,3761.62,11188.17,28.9,32.2,1,1,0
PROP-003309,25,1.4,9523.01,8379.54,9.2,47.3,2,2,0
PROP-003310,32,0.1,5050.69,12176.77,27.2,32.9,0,1,0
PROP-003311,31,0.3,8372.37,19789.51,29.5,29.7,0,5,1
PROP-003312,45,1.6,11487.74,25961.65,47.2,39.3,0,2,0
PROP-003313,35,0.7,2586.02,7200.63,57.0,41.8,2,4,1
PROP-003314,39,2.8,8471.62,20819.68,20.7,40.3,2,0,0
PROP-003315,51,6.3,9825.82,11761.22,51.9,19.0,2,2,0
PROP-003316,48,0.8,8465.28,11057.84,5.5,2.2,0,0,0
PROP-003317,36,3.3,3789.36,9124.31,24.6,38.8,0,3,0
PROP-003318,29,1.3,1412.0,1063.35,32.8,48.5,2,4,0
PROP-003319,51,2.0,19347.84,37089.76,19.1,22.7,3,4,0
PROP-003320,47,1.5,1733.15,4431.78,33.6,68.7,3,1,1
PROP-003321,18,0.1,14728.99,21568.64,28.3,50.0,0,2,0
PROP-003322,34,2.4,2209.94,2527.78,46.8,62.0,0,1,0
PROP-003323,39,0.9,2093.56,3960.76,40.5,3.2,2,5,0
PROP-003324,47,11.3,4665.8,7510.89,41.2,61.0,0,2,0
PROP-003325,48,0.1,4273.65,5799.71,54.1,40.9,2,7,1
PROP-003326,41,1.4,16491.03,33678.7,18.9,9.4,0,1,0
PROP-003327,45,6.8,3005.34,1883.96,7.5,52.7,0,0,0
PROP-003328,38,4.9,7714.55,8382.71,28.6,62.1,0,0,0
PROP-003329,29,7.7,6044.07,20021.78,16.9,32.4,1,4,1
PROP-003330,34,5.0,2615.43,5115.32,46.0,16.6,4,3,1
PROP-003331,38,2.2,6228.94,14838.83,16.4,74.9,0,2,0
PROP-003332,37,10.2,4254.09,14440.5,35.7,58.2,1,0,0
PROP-003333,18,0.1,9056.6,16406.93,49.7,22.3,0,0,0
PROP-003334,33,4.3,3919.68,4536.19,42.1,64.5,1,6,1
PROP-003335,38,7.8,10880.01,36701.05,6.7,33.7,0,1,0
PROP-003336,34,1.1,5585.27,17752.32,20.4,50.2,1,3,0
PROP-003337,35,1.5,2163.07,4849.13,30.3,49.8,2,0,0
PROP-003338,43,4.3,1535.46,2249.55,19.0,15.7,2,1,0
PROP-003339,25,0.7,13393.22,34804.19,32.3,75.5,0,3,1
PROP-003340,18,0.1,4317.44,12355.99,13.2,15.8,0,1,1
PROP-003341,33,0.1,4299.35,3899.42,26.4,35.8,1,2,0
PROP-003342,47,4.6,5193.82,16511.11,4.7,31.2,0,1,0
PROP-003343,58,4.9,4361.88,14933.79,22.3,47.9,1,0,0
PROP-003344,47,10.7,4788.7,4720.59,4.2,44.7,0,3,0
PROP-003345,20,0.1,1676.61,5330.74,5.6,49.2,0,1,0
PROP-003346,35,9.6,7829.51,20134.17,24.9,45.9,0,3,0
PROP-003347,41,3.7,4951.97,8324.8,35.3,70.1,2,3,0
PROP-003348,40,0.8,6797.41,10440.96,12.7,27.2,0,0,0
PROP-003349,44,5.8,3203.94,5482.06,49.3,30.4,2,1,0
PROP-003350,26,5.6,4443.71,6160.63,36.2,56.9,1,1,0
PROP-003351,38,3.1,1888.77,2610.18,21.1,30.6,0,5,1
PROP-003352,43,1.6,8710.41,24910.9,43.4,15.9,0,3,0
PROP-003353,47,4.9,4156.26,11323.91,23.2,41.7,1,2,0
PROP-003354,28,4.0,1412.0,3037.18,50.5,7.1,2,1,0
PROP-003355,33,1.3,3599.82,3080.86,53.0,29.6,0,3,0
PROP-003356,18,0.1,5619.89,3505.55,27.8,32.3,0,6,0
PROP-003357,30,4.6,10823.75,15961.1,34.2,21.8,0,2,0
PROP-003358,31,4.1,1856.9,6250.18,29.7,18.1,1,2,0
PROP-003359,25,4.1,9782.97,11517.45,27.2,21.0,0,0,0
PROP-003360,39,5.7,6841.51,13598.57,58.0,35.6,1,2,0
PROP-003361,37,5.8,3406.55,2587.85,21.2,36.6,0,0,0
PROP-003362,18,0.1,7638.01,18897.72,24.1,15.1,1,5,1
PROP-003363,40,2.9,5387.98,11028.2,20.4,22.0,0,2,0
PROP-003364,26,1.5,3197.3,2867.15,51.3,21.0,0,1,0
PROP-003365,43,2.4,8666.59,28386.21,29.9,8.7,0,3,0
PROP-003366,22,2.2,10311.63,18779.17,36.6,44.5,1,3,0
PROP-003367,38,0.1,1916.38,3567.31,14.4,57.3,1,0,0
PROP-003368,34,11.2,5544.03,13225.04,9.4,26.5,2,2,0
PROP-003369,41,5.9,4052.74,2808.92,38.2,65.6,1,3,0
PROP-003370,39,2.1,5910.61,20655.83,12.1,64.2,1,9,1
PROP-003371,34,1.2,3656.94,9435.53,29.6,11.4,0,4,0
PROP-003372,19,0.7,11048.57,29641.68,7.5,46.4,2,1,0
PROP-003373,20,1.4,1443.17,1000.0,37.6,43.4,2,3,1
PROP-003374,30,4.6,4959.24,16258.8,11.9,36.9,0,2,0
PROP-003375,37,6.6,3239.34,2464.74,42.0,29.8,0,1,1
PROP-003376,30,0.7,3864.81,12583.11,31.8,10.6,0,1,0
PROP-003377,45,0.9,1412.0,2709.38,13.7,34.2,0,4,0
PROP-003378,34,1.8,9556.03,13889.04,20.9,56.3,1,3,0
PROP-003379,26,0.1,1917.03,3533.16,39.6,35.8,0,1,0
PROP-003380,34,0.7,5841.29,18122.92,14.2,44.7,0,0,0
PROP-003381,40,0.1,3185.41,8033.64,38.8,25.6,0,1,0
PROP-003382,41,3.0,3764.47,6390.57,12.3,22.6,0,1,0
PROP-003383,60,4.5,6322.29,11360.16,38.6,61.7,1,3,0
PROP-003384,29,0.4,9336.12,8458.58,12.2,89.1,0,4,0
PROP-003385,37,3.3,2004.78,2751.35,4.2,55.6,0,3,0
PROP-003386,43,1.4,3471.41,6530.17,50.8,83.2,4,1,1
PROP-003387,37,1.7,5255.77,8680.97,52.7,5.6,2,0,0
PROP-003388,31,1.0,4329.46,10812.45,10.6,45.1,2,0,0
PROP-003389,19,0.7,7405.53,4075.18,9.9,3.7,0,0,0
PROP-003390,31,0.1,10980.47,29291.41,39.9,15.1,0,2,0
PROP-003391,25,4.9,2978.94,3595.78,25.0,18.9,0,4,1
PROP-003392,18,0.1,2691.02,5179.67,34.6,42.5,0,1,0
PROP-003393,28,0.7,6192.76,5146.42,52.6,64.3,2,5,1
PROP-003394,25,3.3,2178.73,4560.43,28.4,50.1,0,5,0
PROP-003395,45,0.5,5913.55,17119.33,25.2,29.8,0,6,0
PROP-003396,45,1.4,4308.23,11915.42,37.7,89.9,0,4,0
PROP-003397,27,3.5,4027.68,11616.5,20.2,20.2,0,0,0
PROP-003398,34,7.4,6800.4,23475.76,8.1,25.0,0,1,0
PROP-003399,18,0.1,3320.01,6547.73,18.7,70.4,0,1,0
PROP-003400,32,1.3,31904.82,29524.91,17.2,34.1,0,4,0
PROP-003401,42,0.8,3722.21,2035.12,23.9,53.0,0,4,0
PROP-003402,47,7.3,2845.24,7074.45,27.0,38.6,0,1,0
PROP-003403,29,4.3,17378.73,50000.0,17.0,86.7,0,4,0
